order_id,customer_id,product_id,product_name,category,quantity,unit_price,total_amount,order_date,city,country,payment_method,status
ORD00654,CUST0274,PRD010,Puma Shorts,Clothing,2,1200,2400,2026-02-26,Hyderabad,India,Credit Card,Completed
ORD00655,CUST0096,PRD022,Football,Sports,5,800,4000,2025-09-25,Chennai,India,Net Banking,Cancelled
ORD00656,CUST0424,PRD024,Badminton Racket,Sports,3,1200,3600,2026-02-02,Ahmedabad,India,Credit Card,Completed
ORD00657,CUST0187,PRD020,King Size Bed,Furniture,5,35000,175000,2025-09-30,Ahmedabad,India,Debit Card,Completed
ORD00658,CUST0348,PRD021,Cricket Bat,Sports,4,2500,10000,2025-11-05,Ahmedabad,India,Debit Card,Completed
ORD00659,CUST0136,PRD022,Football,Sports,2,800,1600,2025-12-30,Delhi,India,UPI,Completed
ORD00660,CUST0011,PRD023,Yoga Mat,Sports,3,600,1800,2026-02-27,Surat,India,Debit Card,Completed
ORD00661,CUST0011,PRD023,Yoga Mat,Sports,3,600,1800,2026-02-04,Chennai,India,Credit Card,Completed
ORD00662,CUST0453,PRD013,Fortune Rice 5kg,Groceries,2,350,700,2025-12-04,Mumbai,India,Credit Card,Cancelled
ORD00663,CUST0304,PRD024,Badminton Racket,Sports,4,1200,4800,2025-11-04,Bangalore,India,Cash on Delivery,Completed
ORD00664,CUST0145,PRD025,Cycling Helmet,Sports,1,1800,1800,2026-02-08,Pune,India,UPI,Completed
ORD00665,CUST0193,PRD005,LG Smart TV,Electronics,3,35000,105000,2025-12-07,Mumbai,India,UPI,Completed
ORD00666,CUST0369,PRD008,Zara Dress,Clothing,3,3500,10500,2025-11-09,Delhi,India,Net Banking,Completed
ORD00667,CUST0345,PRD017,Office Chair,Furniture,3,6500,19500,2025-09-06,Delhi,India,Credit Card,Completed
ORD00668,CUST0342,PRD022,Football,Sports,3,800,2400,2025-09-05,Ahmedabad,India,Net Banking,Cancelled
ORD00669,CUST0262,PRD012,Amul Butter 500g,Groceries,5,280,1400,2025-12-11,Pune,India,Debit Card,Completed
ORD00670,CUST0035,PRD020,King Size Bed,Furniture,2,35000,70000,2025-12-25,Hyderabad,India,Debit Card,Completed
ORD00671,CUST0418,PRD001,Samsung Galaxy S23,Electronics,2,45000,90000,2025-10-08,Pune,India,Cash on Delivery,Pending
ORD00672,CUST0432,PRD004,Dell Laptop,Electronics,4,55000,220000,2025-12-07,Jaipur,India,Credit Card,Pending
ORD00673,CUST0301,PRD018,Bookshelf,Furniture,2,4500,9000,2025-10-05,Chennai,India,Cash on Delivery,Completed
ORD00674,CUST0453,PRD008,Zara Dress,Clothing,2,3500,7000,2025-12-07,Mumbai,India,Cash on Delivery,Cancelled
ORD00675,CUST0311,PRD016,Wooden Study Table,Furniture,5,8500,42500,2026-02-06,Bangalore,India,UPI,Completed
ORD00676,CUST0232,PRD011,Tata Salt 1kg,Groceries,1,25,25,2025-10-08,Kolkata,India,UPI,Completed
ORD00677,CUST0489,PRD025,Cycling Helmet,Sports,1,1800,1800,2025-10-19,Ahmedabad,India,UPI,Completed
ORD00678,CUST0481,PRD004,Dell Laptop,Electronics,1,55000,55000,2025-10-30,Surat,India,Credit Card,Cancelled
ORD00679,CUST0174,PRD014,Aashirvaad Atta 10kg,Groceries,5,450,2250,2026-02-17,Kolkata,India,Debit Card,Cancelled
ORD00680,CUST0272,PRD024,Badminton Racket,Sports,3,1200,3600,2025-11-06,Ahmedabad,India,Cash on Delivery,Completed
ORD00681,CUST0408,PRD003,Sony Headphones,Electronics,5,8000,40000,2025-09-02,Pune,India,Cash on Delivery,Completed
ORD00682,CUST0032,PRD009,Adidas Jacket,Clothing,2,4500,9000,2025-12-14,Chennai,India,UPI,Cancelled
ORD00683,CUST0389,PRD009,Adidas Jacket,Clothing,3,4500,13500,2025-10-27,Surat,India,Credit Card,Completed
ORD00684,CUST0395,PRD013,Fortune Rice 5kg,Groceries,5,350,1750,2026-02-03,Pune,India,Debit Card,Completed
ORD00685,CUST0282,PRD020,King Size Bed,Furniture,3,35000,105000,2025-11-18,Chennai,India,Credit Card,Completed
ORD00686,CUST0289,PRD003,Sony Headphones,Electronics,5,8000,40000,2025-09-12,Chennai,India,Net Banking,Cancelled
ORD00687,CUST0029,PRD016,Wooden Study Table,Furniture,4,8500,34000,2025-10-10,Surat,India,Net Banking,Cancelled
ORD00688,CUST0070,PRD009,Adidas Jacket,Clothing,2,4500,9000,2025-09-18,Ahmedabad,India,Debit Card,Completed
ORD00689,CUST0062,PRD015,Nestle Maggi 12pack,Groceries,1,180,180,2025-12-07,Ahmedabad,India,Debit Card,Cancelled
ORD00690,CUST0363,PRD016,Wooden Study Table,Furniture,1,8500,8500,2025-09-11,Surat,India,UPI,Completed
ORD00691,CUST0174,PRD019,Sofa 3 Seater,Furniture,1,25000,25000,2025-10-12,Surat,India,Cash on Delivery,Completed
ORD00692,CUST0294,PRD007,Nike T-Shirt,Clothing,5,1500,7500,2025-10-22,Mumbai,India,Debit Card,Completed
ORD00693,CUST0360,PRD011,Tata Salt 1kg,Groceries,2,25,50,2025-09-03,Delhi,India,UPI,Completed
ORD00694,CUST0214,PRD005,LG Smart TV,Electronics,4,35000,140000,2026-02-22,Delhi,India,Cash on Delivery,Completed
ORD00695,CUST0197,PRD012,Amul Butter 500g,Groceries,2,280,560,2025-11-07,Hyderabad,India,Cash on Delivery,Completed
ORD00696,CUST0228,PRD009,Adidas Jacket,Clothing,5,4500,22500,2026-01-20,Kolkata,India,Credit Card,Pending
ORD00697,CUST0037,PRD011,Tata Salt 1kg,Groceries,5,25,125,2025-09-29,Delhi,India,Credit Card,Cancelled
ORD00698,CUST0008,PRD017,Office Chair,Furniture,2,6500,13000,2026-01-01,Ahmedabad,India,UPI,Completed
ORD00699,CUST0297,PRD008,Zara Dress,Clothing,4,3500,14000,2025-09-25,Chennai,India,Debit Card,Pending
ORD00700,CUST0138,PRD011,Tata Salt 1kg,Groceries,1,25,25,2026-02-13,Ahmedabad,India,Debit Card,Completed
ORD00701,CUST0386,PRD020,King Size Bed,Furniture,4,35000,140000,2025-11-29,Delhi,India,Cash on Delivery,Completed
ORD00702,CUST0388,PRD012,Amul Butter 500g,Groceries,3,280,840,2025-10-22,Mumbai,India,Net Banking,Completed
ORD00703,CUST0460,PRD025,Cycling Helmet,Sports,4,1800,7200,2025-09-10,Ahmedabad,India,Debit Card,Completed
ORD00704,CUST0431,PRD024,Badminton Racket,Sports,3,1200,3600,2025-11-09,Surat,India,Net Banking,Completed
ORD00705,CUST0451,PRD015,Nestle Maggi 12pack,Groceries,4,180,720,2025-11-14,Mumbai,India,UPI,Cancelled
ORD00706,CUST0356,PRD013,Fortune Rice 5kg,Groceries,4,350,1400,2025-11-19,Delhi,India,Debit Card,Pending
ORD00707,CUST0284,PRD010,Puma Shorts,Clothing,2,1200,2400,2025-10-13,Ahmedabad,India,Cash on Delivery,Completed
ORD00708,CUST0112,PRD019,Sofa 3 Seater,Furniture,5,25000,125000,2025-10-05,Pune,India,Net Banking,Completed
ORD00709,CUST0392,PRD006,Levis Jeans,Clothing,1,2500,2500,2025-11-23,Kolkata,India,Net Banking,Completed
ORD00710,CUST0215,PRD021,Cricket Bat,Sports,2,2500,5000,2025-12-25,Chennai,India,UPI,Completed
ORD00711,CUST0144,PRD009,Adidas Jacket,Clothing,3,4500,13500,2026-02-23,Hyderabad,India,UPI,Completed
ORD00712,CUST0395,PRD006,Levis Jeans,Clothing,3,2500,7500,2025-09-21,Jaipur,India,Debit Card,Pending
ORD00713,CUST0194,PRD016,Wooden Study Table,Furniture,1,8500,8500,2025-09-09,Kolkata,India,Cash on Delivery,Cancelled
ORD00714,CUST0259,PRD010,Puma Shorts,Clothing,1,1200,1200,2025-11-01,Bangalore,India,Debit Card,Completed
ORD00715,CUST0075,PRD010,Puma Shorts,Clothing,2,1200,2400,2025-10-11,Jaipur,India,Net Banking,Pending
ORD00716,CUST0479,PRD022,Football,Sports,3,800,2400,2025-11-11,Mumbai,India,Net Banking,Completed
ORD00717,CUST0180,PRD011,Tata Salt 1kg,Groceries,1,25,25,2026-02-07,Mumbai,India,UPI,Completed
ORD00718,CUST0215,PRD019,Sofa 3 Seater,Furniture,5,25000,125000,2025-10-17,Ahmedabad,India,Credit Card,Completed
ORD00719,CUST0415,PRD008,Zara Dress,Clothing,4,3500,14000,2026-02-12,Chennai,India,Credit Card,Completed
ORD00720,CUST0022,PRD022,Football,Sports,3,800,2400,2025-09-02,Hyderabad,India,UPI,Completed
ORD00721,CUST0305,PRD015,Nestle Maggi 12pack,Groceries,4,180,720,2026-02-16,Kolkata,India,Debit Card,Completed
ORD00722,CUST0471,PRD005,LG Smart TV,Electronics,2,35000,70000,2025-09-12,Pune,India,Net Banking,Cancelled
ORD00723,CUST0180,PRD009,Adidas Jacket,Clothing,5,4500,22500,2025-12-06,Bangalore,India,Debit Card,Cancelled
ORD00724,CUST0490,PRD019,Sofa 3 Seater,Furniture,5,25000,125000,2025-12-31,Mumbai,India,Debit Card,Completed
ORD00725,CUST0098,PRD002,Apple iPhone 14,Electronics,4,75000,300000,2025-10-20,Kolkata,India,Debit Card,Completed
ORD00726,CUST0063,PRD009,Adidas Jacket,Clothing,3,4500,13500,2026-01-12,Mumbai,India,UPI,Pending
ORD00727,CUST0461,PRD021,Cricket Bat,Sports,5,2500,12500,2025-09-13,Chennai,India,UPI,Pending
ORD00728,CUST0484,PRD005,LG Smart TV,Electronics,2,35000,70000,2025-09-03,Ahmedabad,India,Credit Card,Pending
ORD00729,CUST0429,PRD017,Office Chair,Furniture,3,6500,19500,2026-01-01,Hyderabad,India,Cash on Delivery,Completed
ORD00730,CUST0221,PRD014,Aashirvaad Atta 10kg,Groceries,1,450,450,2026-01-18,Bangalore,India,UPI,Completed
ORD00731,CUST0227,PRD016,Wooden Study Table,Furniture,1,8500,8500,2025-10-25,Kolkata,India,Net Banking,Completed
ORD00732,CUST0134,PRD019,Sofa 3 Seater,Furniture,1,25000,25000,2026-02-07,Delhi,India,Net Banking,Cancelled
ORD00733,CUST0276,PRD016,Wooden Study Table,Furniture,1,8500,8500,2025-12-22,Jaipur,India,Cash on Delivery,Cancelled
ORD00734,CUST0087,PRD001,Samsung Galaxy S23,Electronics,2,45000,90000,2025-11-27,Kolkata,India,Debit Card,Cancelled
ORD00735,CUST0304,PRD008,Zara Dress,Clothing,1,3500,3500,2026-01-17,Chennai,India,UPI,Completed
ORD00736,CUST0380,PRD011,Tata Salt 1kg,Groceries,3,25,75,2025-12-19,Surat,India,Credit Card,Completed
ORD00737,CUST0035,PRD010,Puma Shorts,Clothing,5,1200,6000,2025-10-22,Hyderabad,India,Net Banking,Completed
ORD00738,CUST0204,PRD018,Bookshelf,Furniture,2,4500,9000,2026-02-13,Jaipur,India,Cash on Delivery,Cancelled
ORD00739,CUST0403,PRD004,Dell Laptop,Electronics,3,55000,165000,2026-01-12,Delhi,India,Credit Card,Cancelled
ORD00740,CUST0409,PRD021,Cricket Bat,Sports,5,2500,12500,2025-09-30,Hyderabad,India,Credit Card,Pending
ORD00741,CUST0378,PRD024,Badminton Racket,Sports,4,1200,4800,2025-11-16,Pune,India,Credit Card,Completed
ORD00742,CUST0192,PRD024,Badminton Racket,Sports,1,1200,1200,2025-09-03,Kolkata,India,UPI,Cancelled
ORD00743,CUST0257,PRD022,Football,Sports,5,800,4000,2026-01-13,Jaipur,India,Net Banking,Completed
ORD00744,CUST0424,PRD008,Zara Dress,Clothing,1,3500,3500,2025-09-23,Kolkata,India,Debit Card,Completed
ORD00745,CUST0471,PRD024,Badminton Racket,Sports,3,1200,3600,2026-01-14,Bangalore,India,Cash on Delivery,Pending
ORD00746,CUST0126,PRD020,King Size Bed,Furniture,3,35000,105000,2025-11-11,Bangalore,India,Credit Card,Cancelled
ORD00747,CUST0314,PRD022,Football,Sports,4,800,3200,2025-09-10,Mumbai,India,Cash on Delivery,Completed
ORD00748,CUST0444,PRD015,Nestle Maggi 12pack,Groceries,3,180,540,2026-01-02,Ahmedabad,India,Cash on Delivery,Completed
ORD00749,CUST0449,PRD025,Cycling Helmet,Sports,2,1800,3600,2025-11-18,Delhi,India,UPI,Completed
ORD00750,CUST0354,PRD017,Office Chair,Furniture,5,6500,32500,2025-12-20,Hyderabad,India,Cash on Delivery,Completed
ORD00751,CUST0311,PRD011,Tata Salt 1kg,Groceries,1,25,25,2025-12-14,Kolkata,India,Cash on Delivery,Cancelled
ORD00752,CUST0227,PRD012,Amul Butter 500g,Groceries,3,280,840,2025-10-20,Hyderabad,India,Net Banking,Completed
ORD00753,CUST0167,PRD016,Wooden Study Table,Furniture,2,8500,17000,2025-11-20,Pune,India,Net Banking,Completed
ORD00754,CUST0328,PRD005,LG Smart TV,Electronics,5,35000,175000,2026-01-13,Bangalore,India,Credit Card,Pending
ORD00755,CUST0316,PRD004,Dell Laptop,Electronics,4,55000,220000,2026-02-10,Surat,India,Net Banking,Cancelled
ORD00756,CUST0409,PRD016,Wooden Study Table,Furniture,1,8500,8500,2026-02-16,Bangalore,India,Debit Card,Pending
ORD00757,CUST0209,PRD020,King Size Bed,Furniture,2,35000,70000,2025-10-11,Pune,India,Debit Card,Completed
ORD00758,CUST0417,PRD024,Badminton Racket,Sports,5,1200,6000,2026-01-29,Mumbai,India,UPI,Completed
ORD00759,CUST0199,PRD024,Badminton Racket,Sports,1,1200,1200,2025-11-10,Jaipur,India,UPI,Completed
ORD00760,CUST0212,PRD002,Apple iPhone 14,Electronics,5,75000,375000,2025-10-01,Chennai,India,UPI,Cancelled
ORD00761,CUST0496,PRD023,Yoga Mat,Sports,2,600,1200,2025-10-19,Bangalore,India,UPI,Cancelled
ORD00762,CUST0143,PRD022,Football,Sports,3,800,2400,2026-01-13,Surat,India,Credit Card,Completed
ORD00763,CUST0124,PRD014,Aashirvaad Atta 10kg,Groceries,4,450,1800,2025-11-18,Ahmedabad,India,Credit Card,Completed
ORD00764,CUST0217,PRD002,Apple iPhone 14,Electronics,2,75000,150000,2026-02-25,Bangalore,India,Net Banking,Pending
ORD00765,CUST0164,PRD005,LG Smart TV,Electronics,3,35000,105000,2025-10-22,Kolkata,India,UPI,Completed
ORD00766,CUST0255,PRD025,Cycling Helmet,Sports,5,1800,9000,2026-01-11,Hyderabad,India,UPI,Completed
ORD00767,CUST0054,PRD025,Cycling Helmet,Sports,4,1800,7200,2025-10-15,Hyderabad,India,Credit Card,Pending
ORD00768,CUST0129,PRD002,Apple iPhone 14,Electronics,5,75000,375000,2026-01-16,Ahmedabad,India,Net Banking,Completed
ORD00769,CUST0310,PRD016,Wooden Study Table,Furniture,3,8500,25500,2026-01-02,Jaipur,India,Cash on Delivery,Pending
ORD00770,CUST0343,PRD022,Football,Sports,1,800,800,2025-10-19,Kolkata,India,Credit Card,Cancelled
ORD00771,CUST0072,PRD020,King Size Bed,Furniture,3,35000,105000,2025-10-16,Bangalore,India,UPI,Completed
ORD00772,CUST0284,PRD010,Puma Shorts,Clothing,4,1200,4800,2025-11-29,Bangalore,India,UPI,Cancelled
ORD00773,CUST0180,PRD016,Wooden Study Table,Furniture,4,8500,34000,2026-02-10,Delhi,India,UPI,Cancelled
ORD00774,CUST0250,PRD025,Cycling Helmet,Sports,2,1800,3600,2025-10-18,Pune,India,Cash on Delivery,Cancelled
ORD00775,CUST0418,PRD014,Aashirvaad Atta 10kg,Groceries,3,450,1350,2025-10-22,Chennai,India,Cash on Delivery,Cancelled
ORD00776,CUST0250,PRD016,Wooden Study Table,Furniture,4,8500,34000,2025-11-18,Surat,India,UPI,Cancelled
ORD00777,CUST0306,PRD011,Tata Salt 1kg,Groceries,4,25,100,2025-11-28,Jaipur,India,Debit Card,Completed
ORD00778,CUST0429,PRD015,Nestle Maggi 12pack,Groceries,2,180,360,2025-12-17,Delhi,India,UPI,Cancelled
ORD00779,CUST0390,PRD010,Puma Shorts,Clothing,5,1200,6000,2025-10-31,Chennai,India,UPI,Pending
ORD00780,CUST0482,PRD013,Fortune Rice 5kg,Groceries,5,350,1750,2025-12-25,Mumbai,India,Cash on Delivery,Completed
ORD00781,CUST0497,PRD010,Puma Shorts,Clothing,5,1200,6000,2025-12-13,Jaipur,India,Debit Card,Cancelled
ORD00782,CUST0019,PRD001,Samsung Galaxy S23,Electronics,2,45000,90000,2026-01-21,Pune,India,Cash on Delivery,Completed
ORD00783,CUST0169,PRD008,Zara Dress,Clothing,4,3500,14000,2026-02-12,Ahmedabad,India,Credit Card,Completed
ORD00784,CUST0072,PRD004,Dell Laptop,Electronics,1,55000,55000,2026-02-19,Mumbai,India,Debit Card,Completed
ORD00785,CUST0481,PRD004,Dell Laptop,Electronics,4,55000,220000,2026-01-24,Kolkata,India,Debit Card,Cancelled
ORD00786,CUST0455,PRD001,Samsung Galaxy S23,Electronics,5,45000,225000,2025-12-09,Pune,India,Net Banking,Completed
ORD00787,CUST0399,PRD015,Nestle Maggi 12pack,Groceries,5,180,900,2025-12-16,Delhi,India,Debit Card,Pending
ORD00788,CUST0312,PRD016,Wooden Study Table,Furniture,4,8500,34000,2025-10-22,Jaipur,India,Net Banking,Completed
ORD00789,CUST0119,PRD007,Nike T-Shirt,Clothing,4,1500,6000,2026-02-05,Jaipur,India,UPI,Cancelled
ORD00790,CUST0114,PRD012,Amul Butter 500g,Groceries,1,280,280,2025-11-01,Chennai,India,Credit Card,Completed
ORD00791,CUST0286,PRD017,Office Chair,Furniture,1,6500,6500,2025-11-12,Mumbai,India,Cash on Delivery,Pending
ORD00792,CUST0085,PRD020,King Size Bed,Furniture,5,35000,175000,2025-09-29,Delhi,India,Credit Card,Pending
ORD00793,CUST0227,PRD010,Puma Shorts,Clothing,1,1200,1200,2025-12-30,Chennai,India,Credit Card,Pending
ORD00794,CUST0320,PRD005,LG Smart TV,Electronics,3,35000,105000,2026-02-11,Mumbai,India,Net Banking,Completed
ORD00795,CUST0352,PRD014,Aashirvaad Atta 10kg,Groceries,5,450,2250,2026-01-31,Pune,India,Credit Card,Completed
ORD00796,CUST0368,PRD018,Bookshelf,Furniture,5,4500,22500,2025-12-08,Ahmedabad,India,Credit Card,Completed
ORD00797,CUST0144,PRD011,Tata Salt 1kg,Groceries,4,25,100,2025-09-27,Ahmedabad,India,Debit Card,Pending
ORD00798,CUST0105,PRD009,Adidas Jacket,Clothing,5,4500,22500,2025-12-07,Surat,India,UPI,Cancelled
ORD00799,CUST0026,PRD010,Puma Shorts,Clothing,2,1200,2400,2025-12-31,Kolkata,India,Net Banking,Cancelled
ORD00800,CUST0038,PRD011,Tata Salt 1kg,Groceries,1,25,25,2025-10-28,Chennai,India,Net Banking,Pending
ORD00801,CUST0079,PRD009,Adidas Jacket,Clothing,2,4500,9000,2026-02-16,Ahmedabad,India,UPI,Cancelled
ORD00802,CUST0051,PRD002,Apple iPhone 14,Electronics,5,75000,375000,2025-12-31,Kolkata,India,Debit Card,Pending
ORD00803,CUST0026,PRD020,King Size Bed,Furniture,2,35000,70000,2025-10-16,Delhi,India,Net Banking,Completed
ORD00804,CUST0088,PRD009,Adidas Jacket,Clothing,3,4500,13500,2026-02-14,Hyderabad,India,Credit Card,Completed
ORD00805,CUST0153,PRD021,Cricket Bat,Sports,1,2500,2500,2025-11-15,Ahmedabad,India,Credit Card,Completed
ORD00806,CUST0364,PRD011,Tata Salt 1kg,Groceries,3,25,75,2025-09-16,Delhi,India,Cash on Delivery,Completed
ORD00807,CUST0316,PRD001,Samsung Galaxy S23,Electronics,1,45000,45000,2026-01-05,Kolkata,India,Debit Card,Cancelled
ORD00808,CUST0324,PRD017,Office Chair,Furniture,2,6500,13000,2025-11-21,Pune,India,Net Banking,Completed
ORD00809,CUST0216,PRD001,Samsung Galaxy S23,Electronics,3,45000,135000,2025-10-26,Hyderabad,India,Credit Card,Completed
ORD00810,CUST0008,PRD013,Fortune Rice 5kg,Groceries,1,350,350,2025-11-10,Jaipur,India,UPI,Pending
ORD00811,CUST0382,PRD002,Apple iPhone 14,Electronics,1,75000,75000,2025-11-05,Surat,India,Net Banking,Completed
ORD00812,CUST0210,PRD005,LG Smart TV,Electronics,4,35000,140000,2025-10-26,Mumbai,India,Credit Card,Pending
ORD00813,CUST0322,PRD025,Cycling Helmet,Sports,1,1800,1800,2025-12-29,Chennai,India,Debit Card,Cancelled
ORD00814,CUST0366,PRD009,Adidas Jacket,Clothing,1,4500,4500,2026-02-21,Jaipur,India,Credit Card,Completed
ORD00815,CUST0089,PRD005,LG Smart TV,Electronics,3,35000,105000,2025-10-25,Delhi,India,Credit Card,Completed
ORD00816,CUST0434,PRD019,Sofa 3 Seater,Furniture,5,25000,125000,2026-02-06,Mumbai,India,Net Banking,Completed
ORD00817,CUST0090,PRD012,Amul Butter 500g,Groceries,3,280,840,2026-02-06,Delhi,India,Cash on Delivery,Completed
ORD00818,CUST0411,PRD008,Zara Dress,Clothing,2,3500,7000,2026-01-01,Kolkata,India,Credit Card,Completed
ORD00819,CUST0369,PRD007,Nike T-Shirt,Clothing,1,1500,1500,2026-01-18,Mumbai,India,Debit Card,Completed
ORD00820,CUST0215,PRD009,Adidas Jacket,Clothing,1,4500,4500,2025-11-25,Bangalore,India,Cash on Delivery,Cancelled
ORD00821,CUST0414,PRD014,Aashirvaad Atta 10kg,Groceries,2,450,900,2025-10-08,Jaipur,India,Debit Card,Completed
ORD00822,CUST0450,PRD012,Amul Butter 500g,Groceries,1,280,280,2025-12-11,Bangalore,India,Net Banking,Completed
ORD00823,CUST0398,PRD019,Sofa 3 Seater,Furniture,5,25000,125000,2025-11-02,Kolkata,India,UPI,Cancelled
ORD00824,CUST0411,PRD010,Puma Shorts,Clothing,3,1200,3600,2025-12-20,Surat,India,UPI,Cancelled
ORD00825,CUST0219,PRD023,Yoga Mat,Sports,1,600,600,2026-01-09,Ahmedabad,India,UPI,Pending
ORD00826,CUST0438,PRD011,Tata Salt 1kg,Groceries,3,25,75,2025-09-30,Surat,India,Credit Card,Pending
ORD00827,CUST0387,PRD006,Levis Jeans,Clothing,5,2500,12500,2025-10-14,Delhi,India,Credit Card,Completed
ORD00828,CUST0481,PRD011,Tata Salt 1kg,Groceries,2,25,50,2025-12-27,Delhi,India,Debit Card,Completed
ORD00829,CUST0483,PRD020,King Size Bed,Furniture,4,35000,140000,2025-10-26,Ahmedabad,India,UPI,Cancelled
ORD00830,CUST0233,PRD011,Tata Salt 1kg,Groceries,2,25,50,2026-02-06,Pune,India,Debit Card,Completed
ORD00831,CUST0167,PRD016,Wooden Study Table,Furniture,4,8500,34000,2025-12-10,Bangalore,India,Debit Card,Completed
ORD00832,CUST0224,PRD001,Samsung Galaxy S23,Electronics,2,45000,90000,2025-10-11,Chennai,India,UPI,Pending
ORD00833,CUST0191,PRD008,Zara Dress,Clothing,1,3500,3500,2026-01-05,Pune,India,Debit Card,Completed
ORD00834,CUST0169,PRD008,Zara Dress,Clothing,2,3500,7000,2025-12-01,Chennai,India,Credit Card,Completed
ORD00835,CUST0003,PRD021,Cricket Bat,Sports,2,2500,5000,2026-01-15,Chennai,India,Net Banking,Completed
ORD00836,CUST0093,PRD011,Tata Salt 1kg,Groceries,1,25,25,2026-01-06,Jaipur,India,Credit Card,Completed
ORD00837,CUST0279,PRD006,Levis Jeans,Clothing,2,2500,5000,2025-09-06,Kolkata,India,Debit Card,Cancelled
ORD00838,CUST0429,PRD017,Office Chair,Furniture,2,6500,13000,2026-01-08,Bangalore,India,Credit Card,Cancelled
ORD00839,CUST0021,PRD009,Adidas Jacket,Clothing,3,4500,13500,2026-01-14,Jaipur,India,Credit Card,Completed
ORD00840,CUST0167,PRD005,LG Smart TV,Electronics,1,35000,35000,2026-01-16,Delhi,India,Debit Card,Completed
ORD00841,CUST0386,PRD022,Football,Sports,3,800,2400,2025-12-26,Ahmedabad,India,Net Banking,Completed
ORD00842,CUST0395,PRD007,Nike T-Shirt,Clothing,2,1500,3000,2026-02-27,Mumbai,India,Net Banking,Completed
ORD00843,CUST0407,PRD012,Amul Butter 500g,Groceries,1,280,280,2026-01-23,Hyderabad,India,UPI,Pending
ORD00844,CUST0340,PRD006,Levis Jeans,Clothing,1,2500,2500,2025-12-14,Jaipur,India,Credit Card,Completed
ORD00845,CUST0118,PRD002,Apple iPhone 14,Electronics,5,75000,375000,2025-12-24,Mumbai,India,Net Banking,Completed
ORD00846,CUST0010,PRD020,King Size Bed,Furniture,2,35000,70000,2025-10-02,Pune,India,Cash on Delivery,Cancelled
ORD00847,CUST0114,PRD020,King Size Bed,Furniture,4,35000,140000,2025-11-24,Delhi,India,Credit Card,Cancelled
ORD00848,CUST0241,PRD019,Sofa 3 Seater,Furniture,2,25000,50000,2026-01-19,Bangalore,India,Credit Card,Completed
ORD00849,CUST0039,PRD018,Bookshelf,Furniture,4,4500,18000,2025-09-05,Surat,India,Net Banking,Cancelled
ORD00850,CUST0069,PRD017,Office Chair,Furniture,2,6500,13000,2025-09-17,Kolkata,India,UPI,Completed
ORD00851,CUST0447,PRD002,Apple iPhone 14,Electronics,5,75000,375000,2026-02-01,Kolkata,India,Debit Card,Cancelled
ORD00852,CUST0212,PRD012,Amul Butter 500g,Groceries,4,280,1120,2025-12-15,Ahmedabad,India,Debit Card,Completed
ORD00853,CUST0359,PRD003,Sony Headphones,Electronics,2,8000,16000,2025-10-28,Ahmedabad,India,Credit Card,Completed
ORD00854,CUST0182,PRD021,Cricket Bat,Sports,2,2500,5000,2025-11-05,Delhi,India,Credit Card,Completed
ORD00855,CUST0034,PRD023,Yoga Mat,Sports,3,600,1800,2026-01-14,Jaipur,India,Cash on Delivery,Pending
ORD00856,CUST0499,PRD018,Bookshelf,Furniture,3,4500,13500,2025-11-12,Ahmedabad,India,Net Banking,Pending
ORD00857,CUST0022,PRD021,Cricket Bat,Sports,1,2500,2500,2026-01-25,Delhi,India,Net Banking,Completed
ORD00858,CUST0475,PRD021,Cricket Bat,Sports,2,2500,5000,2026-02-20,Ahmedabad,India,Cash on Delivery,Completed
ORD00859,CUST0338,PRD022,Football,Sports,5,800,4000,2025-11-11,Chennai,India,Credit Card,Cancelled
ORD00860,CUST0075,PRD010,Puma Shorts,Clothing,4,1200,4800,2026-02-18,Bangalore,India,Credit Card,Completed
ORD00861,CUST0137,PRD017,Office Chair,Furniture,1,6500,6500,2025-09-27,Bangalore,India,Net Banking,Pending
ORD00862,CUST0418,PRD020,King Size Bed,Furniture,1,35000,35000,2025-11-16,Chennai,India,Debit Card,Pending
ORD00863,CUST0218,PRD015,Nestle Maggi 12pack,Groceries,5,180,900,2025-11-05,Jaipur,India,Cash on Delivery,Cancelled
ORD00864,CUST0316,PRD020,King Size Bed,Furniture,2,35000,70000,2025-09-18,Hyderabad,India,Debit Card,Pending
ORD00865,CUST0035,PRD009,Adidas Jacket,Clothing,5,4500,22500,2026-01-18,Kolkata,India,Net Banking,Completed
ORD00866,CUST0296,PRD012,Amul Butter 500g,Groceries,3,280,840,2025-09-20,Chennai,India,Credit Card,Completed
ORD00867,CUST0043,PRD013,Fortune Rice 5kg,Groceries,5,350,1750,2025-10-11,Ahmedabad,India,UPI,Cancelled
ORD00868,CUST0495,PRD023,Yoga Mat,Sports,1,600,600,2026-01-07,Kolkata,India,Credit Card,Completed
ORD00869,CUST0398,PRD006,Levis Jeans,Clothing,3,2500,7500,2025-09-30,Hyderabad,India,Net Banking,Pending
ORD00870,CUST0482,PRD011,Tata Salt 1kg,Groceries,3,25,75,2025-09-14,Mumbai,India,Credit Card,Cancelled
ORD00871,CUST0164,PRD005,LG Smart TV,Electronics,4,35000,140000,2026-01-26,Bangalore,India,UPI,Cancelled
ORD00872,CUST0075,PRD023,Yoga Mat,Sports,2,600,1200,2025-09-26,Bangalore,India,Cash on Delivery,Completed
